E,R,count,family,fixed_pre_violated_fraction,population,post,pre,row_fraction,split,validator_profile
58376,83807,36850,single,0.6312525695491298,existing_sample,satisfied,violated,0.4397007409882229,train,audited_v3_bounded
58376,83807,21526,single,0.3687474304508702,existing_sample,violated,violated,0.2568520529311394,train,audited_v3_bounded
58376,83807,0,single,0.0,existing_sample,unknown,violated,0.0,train,audited_v3_bounded
58376,83807,0,single,,existing_sample,satisfied,unknown,0.0,train,audited_v3_bounded
58376,83807,0,single,,existing_sample,violated,unknown,0.0,train,audited_v3_bounded
58376,83807,20306,single,,existing_sample,unknown,unknown,0.2422947963773909,train,audited_v3_bounded
20733,20745,6,symmetric,,existing_sample,satisfied,satisfied,0.00028922631959508316,train,audited_v3_bounded
20733,20745,0,symmetric,,existing_sample,violated,satisfied,0.0,train,audited_v3_bounded
20733,20745,0,symmetric,,existing_sample,unknown,satisfied,0.0,train,audited_v3_bounded
20733,20745,7098,symmetric,0.3423527709448705,existing_sample,satisfied,violated,0.34215473608098335,train,audited_v3_bounded
20733,20745,0,symmetric,0.0,existing_sample,violated,violated,0.0,train,audited_v3_bounded
20733,20745,13635,symmetric,0.6576472290551295,existing_sample,unknown,violated,0.6572668112798264,train,audited_v3_bounded
20733,20745,0,symmetric,,existing_sample,satisfied,unknown,0.0,train,audited_v3_bounded
20733,20745,0,symmetric,,existing_sample,violated,unknown,0.0,train,audited_v3_bounded
20733,20745,6,symmetric,,existing_sample,unknown,unknown,0.00028922631959508316,train,audited_v3_bounded
47739,70000,20469,type,,existing_sample,satisfied,satisfied,0.29241428571428574,train,audited_v3_bounded
47739,70000,0,type,,existing_sample,violated,satisfied,0.0,train,audited_v3_bounded
47739,70000,0,type,,existing_sample,unknown,satisfied,0.0,train,audited_v3_bounded
47739,70000,44965,type,0.9418923731121306,existing_sample,satisfied,violated,0.6423571428571428,train,audited_v3_bounded
47739,70000,1595,type,0.03341083809882905,existing_sample,violated,violated,0.022785714285714284,train,audited_v3_bounded
47739,70000,1179,type,0.024696788789040407,existing_sample,unknown,violated,0.016842857142857142,train,audited_v3_bounded
47739,70000,1313,type,,existing_sample,satisfied,unknown,0.018757142857142858,train,audited_v3_bounded
47739,70000,0,type,,existing_sample,violated,unknown,0.0,train,audited_v3_bounded
47739,70000,479,type,,existing_sample,unknown,unknown,0.006842857142857143,train,audited_v3_bounded
37475,70000,21189,valueRequiresStatement,,existing_sample,satisfied,satisfied,0.3027,train,audited_v3_bounded
37475,70000,0,valueRequiresStatement,,existing_sample,violated,satisfied,0.0,train,audited_v3_bounded
37475,70000,36,valueRequiresStatement,,existing_sample,unknown,satisfied,0.0005142857142857143,train,audited_v3_bounded
37475,70000,31762,valueRequiresStatement,0.8475517011340894,existing_sample,satisfied,violated,0.45374285714285717,train,audited_v3_bounded
37475,70000,0,valueRequiresStatement,0.0,existing_sample,violated,violated,0.0,train,audited_v3_bounded
37475,70000,5713,valueRequiresStatement,0.1524482988659106,existing_sample,unknown,violated,0.08161428571428571,train,audited_v3_bounded
37475,70000,0,valueRequiresStatement,,existing_sample,satisfied,unknown,0.0,train,audited_v3_bounded
37475,70000,0,valueRequiresStatement,,existing_sample,violated,unknown,0.0,train,audited_v3_bounded
37475,70000,11300,valueRequiresStatement,,existing_sample,unknown,unknown,0.16142857142857142,train,audited_v3_bounded
33235,70001,31327,valueType,,existing_sample,satisfied,satisfied,0.44752217825459634,train,audited_v3_bounded
33235,70001,0,valueType,,existing_sample,violated,satisfied,0.0,train,audited_v3_bounded
33235,70001,43,valueType,,existing_sample,unknown,satisfied,0.0006142769389008728,train,audited_v3_bounded
33235,70001,26326,valueType,0.7921167443959681,existing_sample,satisfied,violated,0.37608034170940413,train,audited_v3_bounded
33235,70001,21,valueType,0.0006318639987964495,existing_sample,violated,violated,0.0002999957143469379,train,audited_v3_bounded
33235,70001,6888,valueType,0.20725139160523545,existing_sample,unknown,violated,0.09839859430579563,train,audited_v3_bounded
33235,70001,1558,valueType,,existing_sample,satisfied,unknown,0.022256824902501395,train,audited_v3_bounded
33235,70001,0,valueType,,existing_sample,violated,unknown,0.0,train,audited_v3_bounded
33235,70001,3838,valueType,,existing_sample,unknown,unknown,0.05482778817445465,train,audited_v3_bounded
14913,15092,174,conflictWith,,existing_sample,satisfied,satisfied,0.011529287039491121,val,audited_v3_bounded
14913,15092,0,conflictWith,,existing_sample,violated,satisfied,0.0,val,audited_v3_bounded
14913,15092,0,conflictWith,,existing_sample,unknown,satisfied,0.0,val,audited_v3_bounded
14913,15092,11536,conflictWith,0.7735532756655267,existing_sample,satisfied,violated,0.764378478664193,val,audited_v3_bounded
14913,15092,3377,conflictWith,0.22644672433447327,existing_sample,violated,violated,0.22376093294460642,val,audited_v3_bounded
14913,15092,0,conflictWith,0.0,existing_sample,unknown,violated,0.0,val,audited_v3_bounded
14913,15092,0,conflictWith,,existing_sample,satisfied,unknown,0.0,val,audited_v3_bounded
14913,15092,0,conflictWith,,existing_sample,violated,unknown,0.0,val,audited_v3_bounded
14913,15092,5,conflictWith,,existing_sample,unknown,unknown,0.00033130135170951496,val,audited_v3_bounded
34229,34233,2,distinct,,existing_sample,satisfied,satisfied,5.84231589402039e-05,val,audited_v3_bounded
34229,34233,0,distinct,,existing_sample,violated,satisfied,0.0,val,audited_v3_bounded
34229,34233,0,distinct,,existing_sample,unknown,satisfied,0.0,val,audited_v3_bounded
34229,34233,34091,distinct,0.9959683309474422,existing_sample,satisfied,violated,0.9958519557152455,val,audited_v3_bounded
34229,34233,138,distinct,0.004031669052557772,existing_sample,violated,violated,0.004031197966874069,val,audited_v3_bounded
34229,34233,0,distinct,0.0,existing_sample,unknown,violated,0.0,val,audited_v3_bounded
34229,34233,0,distinct,,existing_sample,satisfied,unknown,0.0,val,audited_v3_bounded
34229,34233,0,distinct,,existing_sample,violated,unknown,0.0,val,audited_v3_bounded
34229,34233,2,distinct,,existing_sample,unknown,unknown,5.84231589402039e-05,val,audited_v3_bounded
10496,10519,22,inverse,,existing_sample,satisfied,satisfied,0.002091453560224356,val,audited_v3_bounded
10496,10519,0,inverse,,existing_sample,violated,satisfied,0.0,val,audited_v3_bounded
10496,10519,0,inverse,,existing_sample,unknown,satisfied,0.0,val,audited_v3_bounded
10496,10519,9371,inverse,0.8928163109756098,existing_sample,satisfied,violated,0.8908641505846563,val,audited_v3_bounded
10496,10519,1,inverse,9.527439024390244e-05,existing_sample,violated,violated,9.50660709192889e-05,val,audited_v3_bounded
10496,10519,1124,inverse,0.10708841463414634,existing_sample,unknown,violated,0.10685426371328073,val,audited_v3_bounded
10496,10519,0,inverse,,existing_sample,satisfied,unknown,0.0,val,audited_v3_bounded
10496,10519,0,inverse,,existing_sample,violated,unknown,0.0,val,audited_v3_bounded
10496,10519,1,inverse,,existing_sample,unknown,unknown,9.50660709192889e-05,val,audited_v3_bounded
12616,14998,2382,itemRequiresStatement,,existing_sample,satisfied,satisfied,0.1588211761568209,val,audited_v3_bounded
12616,14998,0,itemRequiresStatement,,existing_sample,violated,satisfied,0.0,val,audited_v3_bounded
12616,14998,0,itemRequiresStatement,,existing_sample,unknown,satisfied,0.0,val,audited_v3_bounded
12616,14998,12501,itemRequiresStatement,0.9908845909955611,existing_sample,satisfied,violated,0.8335111348179758,val,audited_v3_bounded
12616,14998,115,itemRequiresStatement,0.009115409004438808,existing_sample,violated,violated,0.00766768902520336,val,audited_v3_bounded
12616,14998,0,itemRequiresStatement,0.0,existing_sample,unknown,violated,0.0,val,audited_v3_bounded
12616,14998,0,itemRequiresStatement,,existing_sample,satisfied,unknown,0.0,val,audited_v3_bounded
12616,14998,0,itemRequiresStatement,,existing_sample,violated,unknown,0.0,val,audited_v3_bounded
12616,14998,0,itemRequiresStatement,,existing_sample,unknown,unknown,0.0,val,audited_v3_bounded
244,1029,0,oneOf,,existing_sample,satisfied,satisfied,0.0,val,audited_v3_bounded
244,1029,0,oneOf,,existing_sample,violated,satisfied,0.0,val,audited_v3_bounded
244,1029,0,oneOf,,existing_sample,unknown,satisfied,0.0,val,audited_v3_bounded
244,1029,234,oneOf,0.9590163934426229,existing_sample,satisfied,violated,0.22740524781341107,val,audited_v3_bounded
244,1029,10,oneOf,0.040983606557377046,existing_sample,violated,violated,0.009718172983479106,val,audited_v3_bounded
244,1029,0,oneOf,0.0,existing_sample,unknown,violated,0.0,val,audited_v3_bounded
244,1029,0,oneOf,,existing_sample,satisfied,unknown,0.0,val,audited_v3_bounded
244,1029,0,oneOf,,existing_sample,violated,unknown,0.0,val,audited_v3_bounded
244,1029,785,oneOf,,existing_sample,unknown,unknown,0.7628765792031098,val,audited_v3_bounded
12570,17958,1085,single,,existing_sample,satisfied,satisfied,0.06041875487248023,val,audited_v3_bounded
12570,17958,0,single,,existing_sample,violated,satisfied,0.0,val,audited_v3_bounded
12570,17958,0,single,,existing_sample,unknown,satisfied,0.0,val,audited_v3_bounded
12570,17958,8019,single,0.6379474940334129,existing_sample,satisfied,violated,0.4465419311727364,val,audited_v3_bounded
12570,17958,4551,single,0.3620525059665871,existing_sample,violated,violated,0.2534246575342466,val,audited_v3_bounded
12570,17958,0,single,0.0,existing_sample,unknown,violated,0.0,val,audited_v3_bounded
12570,17958,0,single,,existing_sample,satisfied,unknown,0.0,val,audited_v3_bounded
12570,17958,0,single,,existing_sample,violated,unknown,0.0,val,audited_v3_bounded
12570,17958,4303,single,,existing_sample,unknown,unknown,0.2396146564205368,val,audited_v3_bounded
4480,4481,1,symmetric,,existing_sample,satisfied,satisfied,0.0002231644722160232,val,audited_v3_bounded
4480,4481,0,symmetric,,existing_sample,violated,satisfied,0.0,val,audited_v3_bounded
4480,4481,0,symmetric,,existing_sample,unknown,satisfied,0.0,val,audited_v3_bounded
4480,4481,1541,symmetric,0.3439732142857143,existing_sample,satisfied,violated,0.34389645168489175,val,audited_v3_bounded
4480,4481,0,symmetric,0.0,existing_sample,violated,violated,0.0,val,audited_v3_bounded
4480,4481,2939,symmetric,0.6560267857142857,existing_sample,unknown,violated,0.6558803838428922,val,audited_v3_bounded
4480,4481,0,symmetric,,existing_sample,satisfied,unknown,0.0,val,audited_v3_bounded
4480,4481,0,symmetric,,existing_sample,violated,unknown,0.0,val,audited_v3_bounded
4480,4481,0,symmetric,,existing_sample,unknown,unknown,0.0,val,audited_v3_bounded
10201,15001,4398,type,,existing_sample,satisfied,satisfied,0.29318045463635756,val,audited_v3_bounded
10201,15001,0,type,,existing_sample,violated,satisfied,0.0,val,audited_v3_bounded
10201,15001,0,type,,existing_sample,unknown,satisfied,0.0,val,audited_v3_bounded
10201,15001,9615,type,0.9425546515047545,existing_sample,satisfied,violated,0.6409572695153657,val,audited_v3_bounded
10201,15001,337,type,0.033035976865013236,existing_sample,violated,violated,0.022465168988734085,val,audited_v3_bounded
10201,15001,249,type,0.02440937163023233,existing_sample,unknown,violated,0.016598893407106192,val,audited_v3_bounded
10201,15001,301,type,,existing_sample,satisfied,unknown,0.02006532897806813,val,audited_v3_bounded
10201,15001,0,type,,existing_sample,violated,unknown,0.0,val,audited_v3_bounded
10201,15001,101,type,,existing_sample,unknown,unknown,0.006732884474368375,val,audited_v3_bounded
8073,14999,4531,valueRequiresStatement,,existing_sample,satisfied,satisfied,0.3020868057870525,val,audited_v3_bounded
8073,14999,0,valueRequiresStatement,,existing_sample,violated,satisfied,0.0,val,audited_v3_bounded
8073,14999,8,valueRequiresStatement,,existing_sample,unknown,satisfied,0.0005333688912594173,val,audited_v3_bounded
8073,14999,6828,valueRequiresStatement,0.845782237086585,existing_sample,satisfied,violated,0.45523034868991263,val,audited_v3_bounded
8073,14999,1,valueRequiresStatement,0.0001238696890870804,existing_sample,violated,violated,6.667111140742716e-05,val,audited_v3_bounded
8073,14999,1244,valueRequiresStatement,0.154093893224328,existing_sample,unknown,violated,0.0829388625908394,val,audited_v3_bounded
8073,14999,0,valueRequiresStatement,,existing_sample,satisfied,unknown,0.0,val,audited_v3_bounded
8073,14999,0,valueRequiresStatement,,existing_sample,violated,unknown,0.0,val,audited_v3_bounded
8073,14999,2387,valueRequiresStatement,,existing_sample,unknown,unknown,0.15914394292952863,val,audited_v3_bounded
7204,15000,6642,valueType,,existing_sample,satisfied,satisfied,0.4428,val,audited_v3_bounded
7204,15000,0,valueType,,existing_sample,violated,satisfied,0.0,val,audited_v3_bounded
7204,15000,5,valueType,,existing_sample,unknown,satisfied,0.0003333333333333333,val,audited_v3_bounded
7204,15000,5738,valueType,0.7965019433647973,existing_sample,satisfied,violated,0.38253333333333334,val,audited_v3_bounded
7204,15000,8,valueType,0.001110494169905608,existing_sample,violated,violated,0.0005333333333333334,val,audited_v3_bounded
7204,15000,1458,valueType,0.20238756246529704,existing_sample,unknown,violated,0.0972,val,audited_v3_bounded
7204,15000,317,valueType,,existing_sample,satisfied,unknown,0.021133333333333334,val,audited_v3_bounded
7204,15000,0,valueType,,existing_sample,violated,unknown,0.0,val,audited_v3_bounded
7204,15000,832,valueType,,existing_sample,unknown,unknown,0.055466666666666664,val,audited_v3_bounded
594396,955389,94248,overall,,previously_discarded,satisfied,satisfied,0.09864882262617636,overall,checked_out_bounded
594396,955389,124,overall,,previously_discarded,violated,satisfied,0.00012979006457055711,overall,checked_out_bounded
594396,955389,0,overall,,previously_discarded,unknown,satisfied,0.0,overall,checked_out_bounded
594396,955389,321801,overall,0.5413915975208446,previously_discarded,satisfied,violated,0.3368271981360472,overall,checked_out_bounded
594396,955389,272595,overall,0.4586084024791553,previously_discarded,violated,violated,0.2853235697710566,overall,checked_out_bounded
594396,955389,0,overall,0.0,previously_discarded,unknown,violated,0.0,overall,checked_out_bounded
594396,955389,7449,overall,,previously_discarded,satisfied,unknown,0.007796824120855484,overall,checked_out_bounded
594396,955389,2545,overall,,previously_discarded,violated,unknown,0.0026638364059037734,overall,checked_out_bounded
594396,955389,256627,overall,,previously_discarded,unknown,unknown,0.26860995887539,overall,checked_out_bounded
89063,143304,14144,overall,,previously_discarded,satisfied,satisfied,0.09869926868754536,test,checked_out_bounded
89063,143304,15,overall,,previously_discarded,violated,satisfied,0.00010467258415675766,test,checked_out_bounded
89063,143304,0,overall,,previously_discarded,unknown,satisfied,0.0,test,checked_out_bounded
89063,143304,48256,overall,0.5418187125967012,previously_discarded,satisfied,violated,0.33673868140456653,test,checked_out_bounded
89063,143304,40807,overall,0.4581812874032988,previously_discarded,violated,violated,0.2847582761123207,test,checked_out_bounded
89063,143304,0,overall,0.0,previously_discarded,unknown,violated,0.0,test,checked_out_bounded
89063,143304,1121,overall,,previously_discarded,satisfied,unknown,0.007822531122648356,test,checked_out_bounded
89063,143304,404,overall,,previously_discarded,violated,unknown,0.0028191815999553398,test,checked_out_bounded
89063,143304,38557,overall,,previously_discarded,unknown,unknown,0.269057388488807,test,checked_out_bounded
416181,668776,66005,overall,,previously_discarded,satisfied,satisfied,0.09869522829766618,train,checked_out_bounded
416181,668776,89,overall,,previously_discarded,violated,satisfied,0.0001330789382394105,train,checked_out_bounded
