addition_only,base_preserved,base_removed,deletion_only,distinct_definitions,distinct_semantic_terms_max,distinct_semantic_terms_mean,distinct_semantic_terms_median,distinct_semantic_terms_p95,distinct_semantic_terms_sum,edges_max,edges_mean,edges_median,edges_p95,edges_sum,family,input_profile,loss_from_R,nodes_max,nodes_mean,nodes_median,nodes_p95,nodes_sum,noop,paired,population,pre_triples_max,pre_triples_mean,pre_triples_median,pre_triples_p95,pre_triples_sum,primary_post_satisfied,primary_post_unknown,primary_post_violated,primary_pre_satisfied,primary_pre_unknown,primary_pre_violated,records,retention_from_R,same_subject_property_replacement,split,subset,unknown_feature_nodes_max,unknown_feature_nodes_mean,unknown_feature_nodes_median,unknown_feature_nodes_p95,unknown_feature_nodes_sum,unresolved_operations,validator_profile,vocabulary_profile
0,0,0,0,0,,,,,0,,,,,0,valueType,passive,70001,,,,,0,0,0,existing_sample,,,,,0,0,0,0,0,0,0,0,0.0,0,train,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,conflictWith,passive,15092,,,,,0,0,0,existing_sample,,,,,0,0,0,0,0,0,0,0,0.0,0,val,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,distinct,passive,34233,,,,,0,0,0,existing_sample,,,,,0,0,0,0,0,0,0,0,0.0,0,val,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
0,0,25,0,11,130,45.36,43.0,88.0,1134,236,61.92,58.0,104.0,1548,inverse,passive,10494,233,61.56,57.0,102.0,1539,0,25,existing_sample,117,29.96,28.0,51.0,749,25,0,0,0,0,25,25,0.0023766517729822225,25,val,F_and_B_minus_A,43,21.36,22.0,40.0,534,0,checked_out_bounded,clean_parent_train_minocc100
29,29,0,0,7,58,29.20689655172414,27.0,52.0,847,82,45.10344827586207,42.0,74.0,1308,itemRequiresStatement,passive,14969,76,41.44827586206897,37.0,72.0,1202,0,0,existing_sample,40,21.137931034482758,19.0,36.0,613,29,0,0,0,0,29,29,0.0019335911454860647,0,val,F_and_B_minus_A,26,11.793103448275861,10.0,25.0,342,0,checked_out_bounded,clean_parent_train_minocc100
0,0,9,0,8,125,72.77777777777777,66.0,125.0,655,220,112.0,92.0,220.0,1008,oneOf,passive,1020,220,111.88888888888889,91.0,220.0,1007,0,9,existing_sample,51,24.22222222222222,23.0,51.0,218,9,0,0,0,0,9,9,0.008746355685131196,9,val,F_and_B_minus_A,39,16.77777777777778,15.0,39.0,151,0,checked_out_bounded,clean_parent_train_minocc100
0,52,1,52,3,86,40.64150943396226,38.0,59.0,2154,144,54.301886792452834,50.0,88.0,2878,single,passive,17905,145,54.924528301886795,49.0,85.0,2911,0,1,existing_sample,68,23.245283018867923,21.0,42.0,1232,53,0,0,0,0,53,53,0.0029513308831718454,0,val,F_and_B_minus_A,62,18.037735849056602,15.0,33.0,956,0,checked_out_bounded,clean_parent_train_minocc100
0,0,12,0,4,364,66.41666666666667,37.0,74.0,797,656,105.5,52.0,110.0,1266,symmetric,passive,4469,632,101.58333333333333,48.5,106.0,1219,0,12,existing_sample,328,52.666666666666664,26.0,55.0,632,12,0,0,0,0,12,12,0.0026779736665922785,12,val,F_and_B_minus_A,44,19.5,15.5,32.0,234,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,type,passive,15001,,,,,0,0,0,existing_sample,,,,,0,0,0,0,0,0,0,0,0.0,0,val,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
73,73,1,0,3,57,19.68918918918919,17.0,28.0,1457,64,26.216216216216218,26.0,36.0,1940,valueRequiresStatement,passive,14925,64,25.716216216216218,24.0,35.0,1903,0,1,existing_sample,31,11.135135135135135,11.0,16.0,824,74,0,0,0,0,74,74,0.00493366224414961,1,val,F_and_B_minus_A,19,6.851351351351352,6.0,10.0,507,0,checked_out_bounded,clean_parent_train_minocc100
1,1,0,0,1,37,37.0,37.0,37.0,37,42,42.0,42.0,42.0,42,valueType,passive,14999,42,42.0,42.0,42.0,42,0,0,existing_sample,18,18.0,18.0,18.0,18,1,0,0,0,0,1,1,6.666666666666667e-05,0,val,F_and_B_minus_A,8,8.0,8.0,8.0,8,0,checked_out_bounded,clean_parent_train_minocc100
475917,677381,278024,416412,4813,3598,473.0746332707072,318.0,2149.0,451977870,31370,1811.7405288856557,1484.0,5030.0,1730945960,overall,factorized,0,8532,1068.9376902988786,780.0,4344.0,1021268414,0,63076,existing_sample,1574,32.19748902297978,23.0,89.0,30761642,423138,256074,276193,94698,265972,594735,955405,1.0,49570,overall,R,1485,10.945418958452175,5.0,39.0,10457308,210739,checked_out_bounded,clean_parent_train_minocc100
71486,101757,41559,62328,2686,3598,473.2581916882972,319.0,2149.0,67825471,30956,1808.3260766418264,1484.0,5010.0,259162060,overall,factorized,0,8532,1068.8537497557845,783.0,4344.0,153183844,0,9502,existing_sample,1494,32.0308618716682,23.0,88.0,4590535,63487,38395,41434,14319,39839,89158,143316,1.0,7409,test,R,1476,10.910233330542297,5.0,39.0,1563611,31680,checked_out_bounded,clean_parent_train_minocc100
333055,474020,194759,291520,4375,3539,472.7119197821702,318.0,2149.0,316139805,30972,1812.1111398533747,1484.0,5030.0,1211901876,overall,factorized,0,8264,1068.275422822786,780.0,4344.0,714440169,0,44204,existing_sample,1574,32.26104139035466,23.0,89.0,21575507,296097,179281,193401,66274,186180,416325,668779,1.0,34807,train,R,1477,10.94099695116025,5.0,39.0,7317109,147436,checked_out_bounded,clean_parent_train_minocc100
71376,101604,41706,62564,2684,3506,474.5837275835601,317.0,2150.0,68012594,31370,1813.4256088200405,1484.0,5042.0,259882024,overall,factorized,0,8167,1072.11221129021,777.5,4344.0,153644401,0,9370,existing_sample,1504,32.06754587956179,23.0,88.0,4595600,63554,38398,41358,14105,39953,89252,143310,1.0,7354,val,R,1485,11.001242062661364,5.0,39.0,1576588,31623,checked_out_bounded,clean_parent_train_minocc100
0,51371,49241,82667,474,3539,539.6795511469804,339.0,2268.0,54298239,22414,2257.4130123643304,1434.0,6340.0,227122838,conflictWith,factorized,0,8264,1281.1365542877588,807.0,4685.0,128897711,0,17945,existing_sample,1513,36.80643462012483,24.0,97.0,3703169,56271,984,43357,987,984,98641,100612,1.0,8629,overall,R,1466,16.550282272492346,8.0,57.0,1665157,8628,checked_out_bounded,clean_parent_train_minocc100
0,96094,132114,215033,475,2947,403.2871634649092,472.0,533.0,92033357,11452,1365.4138067026572,1484.0,1738.0,311598354,distinct,factorized,0,6128,872.6414148496109,1010.0,1154.0,199143752,0,13175,existing_sample,521,26.268185164411413,27.0,39.0,5994610,132127,0,96081,22,26,228160,228208,1.0,11781,overall,R,316,2.675545993129075,1.0,11.0,610581,1171,checked_out_bounded,clean_parent_train_minocc100
62549,62549,7812,5678,86,3100,303.6095137931525,84.0,2219.0,21362269,31370,1112.762126746351,482.0,4888.0,78295056,inverse,factorized,0,6981,665.9237219482384,210.0,4574.0,46855059,0,2134,existing_sample,1504,20.943008200565654,14.0,57.0,1473571,7868,0,62493,215,0,70146,70361,1.0,1534,overall,R,1485,14.019357314421342,8.0,37.0,986416,44980,checked_out_bounded,clean_parent_train_minocc100
97768,97768,2231,1696,1447,3201,461.5959959599596,89.0,2148.0,46159138,25214,1354.8083080830809,514.0,4592.0,135479476,itemRequiresStatement,factorized,0,7198,984.559645596456,227.0,4333.0,98454980,0,535,existing_sample,908,13.912489124891248,8.0,44.0,1391235,27435,72439,125,17579,73679,8741,99999,1.0,468,overall,R,891,8.435434354343544,4.0,31.0,843535,71954,checked_out_bounded,clean_parent_train_minocc100
0,0,6855,1801,63,3598,472.68169219547775,397.0,1209.0,3240233,13354,1955.748212983224,1722.0,4652.0,13406654,oneOf,factorized,0,8532,1135.3966447848286,966.0,3437.0,7783144,0,5054,existing_sample,513,30.089715536105032,24.0,72.0,206265,6855,0,0,0,0,6855,6855,1.0,4699,overall,R,229,14.647118891320204,9.0,48.0,100406,302,checked_out_bounded,clean_parent_train_minocc100
0,53999,65724,102113,995,3233,439.3724597612823,282.0,2146.0,52602989,20126,2242.9862432448235,1408.0,7598.0,268537042,single,factorized,0,7202,1037.5565012570685,707.0,4341.0,124219377,0,17610,existing_sample,738,49.33810546010374,25.0,181.0,5906906,76019,0,43704,9990,0,109733,119723,1.0,16356,overall,R,730,15.991346691947244,11.0,49.0,1914532,810,checked_out_bounded,clean_parent_train_minocc100
28299,28299,1343,812,32,2695,181.02445853856014,107.0,545.0,5365927,15476,1198.0456784292558,882.0,3286.0,35512470,symmetric,factorized,0,5946,464.08818568247756,270.0,1439.0,13756502,0,531,existing_sample,553,33.416840968895485,30.0,76.0,990542,29642,0,0,17,0,29625,29642,1.0,469,overall,R,437,21.3626948249106,19.0,49.0,633233,35,checked_out_bounded,clean_parent_train_minocc100
94385,94385,5618,3495,962,3221,775.5696929092127,180.0,2195.0,77559296,19998,2119.1803845884624,984.0,5130.0,211924396,type,factorized,0,6660,1629.385538433847,448.0,4451.0,162943442,0,2123,existing_sample,798,21.17626471205864,12.0,72.0,2117690,17192,79045,3766,12454,85294,2255,100003,1.0,1860,overall,R,766,11.338609841704749,6.0,40.0,1133895,39890,checked_out_bounded,clean_parent_train_minocc100
95506,95506,4496,2220,24,2697,432.2454350912982,265.0,2147.0,43225408,14642,1651.787564248715,1206.0,4636.0,165182060,valueRequiresStatement,factorized,0,6361,994.9558808823823,634.0,4335.0,99497578,0,2276,existing_sample,626,27.20584588308234,18.0,71.0,2720639,60416,39586,0,46508,41381,12113,100002,1.0,2183,overall,R,621,8.94490110197796,6.0,24.0,894508,39645,checked_out_bounded,clean_parent_train_minocc100
97410,97410,2590,897,255,3284,561.31014,430.0,2147.0,56131014,30934,2838.87614,2108.0,8258.0,283887614,valueType,factorized,0,7418,1397.16869,1072.0,4332.0,139716869,0,1693,existing_sample,1574,62.57015,39.0,254.0,6257015,9313,64020,26667,6926,64608,28466,100000,1.0,1591,overall,R,1474,16.75045,9.0,53.0,1675045,3324,checked_out_bounded,clean_parent_train_minocc100
0,7728,7365,12369,295,3438,540.7159610415424,342.0,2267.0,8161026,18414,2262.2424965215664,1438.0,6342.0,34144026,conflictWith,factorized,0,7792,1283.3127940104685,807.0,4676.0,19369040,0,2724,existing_sample,612,37.0070893791824,24.0,99.0,558548,8485,148,6460,133,148,14812,15093,1.0,1254,test,R,573,16.44815477373617,8.0,57.0,248252,1361,checked_out_bounded,clean_parent_train_minocc100
0,14463,19769,32216,201,2647,403.7890570226688,472.0,533.0,13822507,8824,1366.3517761159148,1484.0,1738.0,46772954,distinct,factorized,0,5508,873.6973884085066,1010.0,1154.0,29908409,0,2016,existing_sample,377,26.2520448702968,27.0,39.0,898660,19772,0,14460,5,4,34223,34232,1.0,1784,test,R,214,2.675274596868427,1.0,11.0,91580,197,checked_out_bounded,clean_parent_train_minocc100
9424,9424,1161,881,69,2758,304.00425129900805,84.0,2217.0,3217885,30956,1116.3062824752008,482.0,4888.0,11816102,inverse,factorized,0,5676,666.4798299480397,212.0,4576.0,7054689,0,280,existing_sample,1494,21.099291450165328,14.0,58.0,223336,1173,0,9412,38,0,10547,10585,1.0,203,test,R,1476,14.18053849787435,8.0,39.0,150101,6759,checked_out_bounded,clean_parent_train_minocc100
14674,14674,326,258,766,2578,460.43126666666666,89.0,2148.0,6906469,25148,1349.7052,508.0,4590.0,20245578,itemRequiresStatement,factorized,0,5425,981.2527333333334,224.0,4333.0,14718791,0,68,existing_sample,906,13.8724,8.0,44.0,208086,4091,10894,15,2627,11091,1282,15000,1.0,59,test,R,889,8.487133333333333,4.0,32.0,127307,10830,checked_out_bounded,clean_parent_train_minocc100
0,0,1028,249,33,3598,468.95622568093387,389.5,1298.0,482087,13354,1909.8871595330738,1719.0,4494.0,1963364,oneOf,factorized,0,8532,1119.634241245136,950.0,3498.0,1150984,0,779,existing_sample,214,29.08365758754864,24.0,69.0,29898,1028,0,0,0,0,1028,1028,1.0,729,test,R,132,13.785992217898833,8.0,44.0,14172,40,checked_out_bounded,clean_parent_train_minocc100
0,8080,9878,15292,566,2971,438.5079630248357,284.0,2146.0,7874726,15308,2229.7609978839514,1406.0,7402.0,40042048,single,factorized,0,6297,1035.2725804655306,709.0,4342.0,18591425,0,2666,existing_sample,519,48.84296692281991,25.0,174.0,877122,11453,0,6505,1559,0,16399,17958,1.0,2491,test,R,268,15.795300144782269,11.0,48.0,283652,113,checked_out_bounded,clean_parent_train_minocc100
4222,4222,194,123,24,2408,179.16983695652175,108.0,539.0,791214,11038,1191.7939311594203,878.0,3350.0,5262962,symmetric,factorized,0,4956,460.58808876811594,270.0,1431.0,2033957,0,71,existing_sample,370,33.255208333333336,30.0,77.0,146855,4416,0,0,4,0,4412,4416,1.0,61,test,R,309,21.37409420289855,19.0,49.0,94388,7,checked_out_bounded,clean_parent_train_minocc100
14166,14166,836,501,551,2933,765.3003599520064,179.0,2192.0,11481036,15158,2096.6041861085187,962.0,5046.0,31453256,type,factorized,0,6081,1609.114851353153,441.0,4444.0,24139941,0,335,existing_sample,481,20.8250899880016,12.0,70.0,312418,2542,11899,561,1852,12801,349,15002,1.0,295,test,R,443,11.199173443540861,6.0,39.0,168010,5991,checked_out_bounded,clean_parent_train_minocc100
14366,14366,637,314,21,2651,439.9590748516963,265.0,2151.0,6600706,13074,1670.629074185163,1212.0,4640.0,25064448,valueRequiresStatement,factorized,0,5531,1010.4915683529961,636.0,4345.0,15160405,0,323,existing_sample,626,27.439378790908485,18.0,73.0,411673,9118,5885,0,7035,6140,1828,15003,1.0,310,test,R,621,8.950943144704393,6.0,25.0,134291,5893,checked_out_bounded,clean_parent_train_minocc100
14634,14634,365,125,160,3284,565.8920594706314,432.0,2147.0,8487815,30934,2826.6765784385625,2108.0,8150.0,42397322,valueType,factorized,0,7418,1403.840456030402,1076.0,4332.0,21056203,0,240,existing_sample,1493,61.600040002666844,38.0,248.0,923939,1409,9569,4021,1066,9655,4278,14999,1.0,223,test,R,1474,16.79165277685179,9.0,53.0,251858,489,checked_out_bounded,clean_parent_train_minocc100
0,36003,34424,57922,439,3539,538.7630170247206,339.0,2268.0,37943463,22414,2256.414272935096,1432.0,6342.0,158912488,conflictWith,factorized,0,8264,1279.413491984608,807.0,4680.0,90105254,0,12505,existing_sample,1513,36.844690246638365,24.0,97.0,2594861,39285,697,30445,707,697,69023,70427,1.0,6027,train,R,1466,16.56628849730927,8.0,57.0,1166714,5987,checked_out_bounded,clean_parent_train_minocc100
0,67180,92563,150509,420,2947,403.37635451944686,472.0,533.0,64436549,11452,1365.4793637279881,1484.0,1738.0,218125770,distinct,factorized,0,6128,872.7772734955522,1010.0,1154.0,139420060,0,9234,existing_sample,521,26.275110646475902,27.0,39.0,4197265,92573,0,67170,16,19,159708,159743,1.0,8275,train,R,316,2.667710009202281,1.0,11.0,426148,803,checked_out_bounded,clean_parent_train_minocc100
43744,43744,5513,3973,85,3100,303.9883874373186,84.0,2227.0,14973556,30972,1110.0900582658303,482.0,4888.0,54679706,inverse,factorized,0,6981,666.8894979393792,210.0,4618.0,32848976,0,1540,existing_sample,1496,20.744746939521285,14.0,57.0,1021824,5549,0,43708,155,0,49102,49257,1.0,1100,train,R,1477,13.809001766246421,8.0,37.0,680190,31554,checked_out_bounded,clean_parent_train_minocc100
68425,68425,1576,1170,1319,3201,462.24803931372406,90.0,2148.0,32357825,25214,1357.6873758946301,516.0,4592.0,95039474,itemRequiresStatement,factorized,0,7198,986.1396551477836,227.0,4333.0,69030762,0,406,existing_sample,908,13.958929158154884,8.0,44.0,977139,19225,50679,97,12305,51519,6177,70001,1.0,354,train,R,891,8.446322195397208,4.0,31.0,591251,50319,checked_out_bounded,clean_parent_train_minocc100
0,0,4798,1258,59,3144,478.32388495206334,401.0,1289.0,2294998,12974,1977.854105877449,1730.0,4720.0,9489744,oneOf,factorized,0,6759,1148.8034597749063,972.0,3550.0,5511959,0,3540,existing_sample,513,30.500833680700293,25.0,73.0,146343,4798,0,0,0,0,4798,4798,1.0,3289,train,R,229,14.883076281784076,9.0,49.0,71409,217,checked_out_bounded,clean_parent_train_minocc100
0,37782,46025,71490,900,3233,438.89420931425775,282.0,2145.0,36782407,20126,2247.1747706038873,1406.0,7722.0,188328976,single,factorized,0,7202,1036.4827878339518,707.0,4340.0,86864513,0,12317,existing_sample,738,49.59672819692866,25.0,184.0,4156553,53049,0,30758,6973,0,76834,83807,1.0,11455,train,R,730,15.986886536924123,11.0,49.0,1339813,552,checked_out_bounded,clean_parent_train_minocc100
19795,19795,950,564,30,2695,180.77329476982405,107.0,546.0,3750142,13926,1196.3034948180284,880.0,3278.0,24817316,symmetric,factorized,0,5946,463.0866714871053,269.0,1438.0,9606733,0,386,existing_sample,553,33.45789346830561,30.0,76.0,694084,20745,0,0,12,0,20733,20745,1.0,344,train,R,437,21.38124849361292,19.0,49.0,443554,20,checked_out_bounded,clean_parent_train_minocc100
66072,66072,3928,2435,860,3221,775.3372142857143,180.0,2195.0,54273605,19266,2117.158142857143,984.0,5130.0,148201070,type,factorized,0,6660,1628.5550714285714,446.0,4452.0,113998855,0,1493,existing_sample,798,21.17947142857143,12.0,72.0,1482563,12030,55339,2631,8714,59707,1579,70000,1.0,1304,train,R,766,11.334885714285715,6.0,40.0,793442,27943,checked_out_bounded,clean_parent_train_minocc100
66836,66836,3164,1565,24,2697,431.12954285714284,265.0,2145.0,30179068,14642,1649.7770857142857,1206.0,4634.0,115484396,valueRequiresStatement,factorized,0,6361,992.7997428571429,634.0,4329.0,69495982,0,1599,existing_sample,609,27.214014285714285,18.0,71.0,1904981,42307,27693,0,32543,28963,8494,70000,1.0,1536,train,R,592,8.953242857142858,6.0,24.0,626727,27735,checked_out_bounded,clean_parent_train_minocc100
68183,68183,1818,634,239,2901,559.2518964014799,430.0,2147.0,39148192,22154,2840.28708161312,2108.0,8280.0,198822936,valueType,factorized,0,6561,1393.652590677276,1071.0,4332.0,97557075,0,1184,existing_sample,1574,62.85473064670505,39.0,257.0,4399894,6536,44873,18592,4849,45275,19877,70001,1.0,1123,train,R,1335,16.826345337923744,9.0,53.0,1177861,2306,checked_out_bounded,clean_parent_train_minocc100
0,7640,7452,12376,287,3506,542.9200901139677,339.0,2277.0,8193750,20554,2257.2438377948583,1438.0,6314.0,34066324,conflictWith,factorized,0,8167,1287.0008613835143,807.0,4707.0,19423417,0,2716,existing_sample,597,36.42724622316459,24.0,96.0,549760,8501,139,6452,147,139,14806,15092,1.0,1348,val,R,563,16.577723297111053,9.0,57.0,250191,1280,checked_out_bounded,clean_parent_train_minocc100
0,14451,19782,32308,208,2443,402.36908830660474,472.0,533.0,13774301,8918,1364.1699529693572,1484.0,1738.0,46699630,distinct,factorized,0,5150,870.9515087780796,1010.0,1154.0,29815283,0,1925,existing_sample,371,26.25200829608857,27.0,39.0,898685,19782,0,14451,1,3,34229,34233,1.0,1722,val,R,273,2.712382788537376,1.0,11.0,92853,171,checked_out_bounded,clean_parent_train_minocc100
9381,9381,1138,824,67,2565,301.438159520867,84.0,2179.0,3170828,31370,1121.7081471622778,484.0,4888.0,11799248,inverse,factorized,0,5297,660.8417149919194,209.0,4425.0,6951394,0,314,existing_sample,1504,21.7141363247457,14.0,56.0,228411,1146,0,9373,22,0,10497,10519,1.0,231,val,R,1485,14.84219032227398,8.0,37.0,156125,6667,checked_out_bounded,clean_parent_train_minocc100
14669,14669,329,268,763,2546,459.71756234164553,88.5,2148.0,6894844,25148,1346.4744632617683,514.0,4592.0,20194424,itemRequiresStatement,factorized,0,5323,980.492532337645,227.0,4333.0,14705427,0,61,existing_sample,906,13.73583144419256,8.0,44.0,206010,4119,10866,13,2647,11069,1282,14998,1.0,55,val,R,889,8.332911054807308,4.0,31.0,124977,10805,checked_out_bounded,clean_parent_train_minocc100
0,0,1029,294,38,2711,450.0952380952381,389.0,1023.0,463148,9342,1898.4897959183672,1692.0,4624.0,1953546,oneOf,factorized,0,5636,1088.6307094266278,959.0,2768.0,1120201,0,735,existing_sample,245,29.17784256559767,24.0,70.0,30024,1029,0,0,0,0,1029,1029,1.0,681,val,R,113,14.407191448007774,9.0,46.0,14825,45,checked_out_bounded,clean_parent_train_minocc100
0,8137,9821,15331,583,2885,442.4688718120058,281.0,2147.0,7945856,19050,2236.6643278761553,1414.0,7166.0,40166018,single,factorized,0,6236,1044.851264060586,705.0,4344.0,18763439,0,2627,existing_sample,613,48.62629468760441,25.0,173.0,873231,11517,0,6441,1458,0,16500,17958,1.0,2410,val,R,466,16.20820804098452,11.0,50.0,291067,145,checked_out_bounded,clean_parent_train_minocc100
4282,4282,199,125,24,2362,184.01495201963849,109.0,546.0,824571,15476,1212.2722606561035,898.0,3312.0,5432192,symmetric,factorized,0,4910,472.1740682883285,273.0,1458.0,2115812,0,74,existing_sample,535,33.38607453693372,31.0,75.0,149603,4481,0,0,1,0,4480,4481,1.0,64,val,R,254,21.26556572193707,19.0,48.0,95291,8,checked_out_bounded,clean_parent_train_minocc100
14147,14147,854,559,532,2866,786.924538364109,186.0,2198.0,11804655,19998,2151.1945870275317,1008.0,5396.0,32270070,type,factorized,0,5938,1653.5328311445903,461.0,4459.0,24804646,0,295,existing_sample,702,21.51249916672222,12.0,75.0,322709,2620,11807,574,1888,12786,327,15001,1.0,261,val,R,686,11.495433637757483,6.0,40.0,172443,5956,checked_out_bounded,clean_parent_train_minocc100
14304,14304,695,341,18,2472,429.73758250550037,265.0,2149.0,6445634,14522,1642.3238882592173,1198.0,4632.0,24633216,valueRequiresStatement,factorized,0,5131,989.4786985799053,634.0,4339.0,14841191,0,354,existing_sample,517,26.934128941929462,18.0,70.0,403985,8991,6008,0,6930,6278,1791,14999,1.0,337,val,R,302,8.899926661777451,6.0,24.0,133490,6017,checked_out_bounded,clean_parent_train_minocc100
14593,14593,407,138,164,2955,566.3338,431.0,2147.0,8495007,19460,2844.4904,2112.0,8248.0,42667356,valueType,factorized,0,6442,1406.9060666666667,1073.0,4332.0,21103591,0,269,existing_sample,1379,62.212133333333334,39.0,250.0,933182,1368,9578,4054,1011,9678,4311,15000,1.0,245,val,R,1161,16.355066666666666,9.0,52.0,245326,529,checked_out_bounded,clean_parent_train_minocc100
48655,110651,210548,248922,2024,3598,464.0520860899318,411.0,2139.0,149053066,31370,1754.3011030544926,1484.0,4920.0,563479760,overall,factorized,634206,8532,1053.211526187815,1010.0,4314.0,338290489,0,23622,existing_sample,1504,30.16027135825454,27.0,66.0,9687449,321199,0,0,0,0,321199,321199,0.33619145807275447,13975,overall,F,1485,11.037241709967963,5.0,40.0,3545151,8737,checked_out_bounded,clean_parent_train_minocc100
7275,16611,31506,37269,1043,3598,466.3383835234948,411.0,2139.0,22438804,30956,1756.965479975892,1484.0,4920.0,84539908,overall,factorized,95199,8532,1057.387970987385,1010.0,4314.0,50878337,0,3573,existing_sample,1494,30.122991873973856,27.0,66.0,1449428,48117,0,0,0,0,48117,48117,0.33574060118898097,2068,test,F,1476,10.975247833406073,5.0,40.0,528096,1375,checked_out_bounded,clean_parent_train_minocc100
34128,77431,147343,174139,1815,3422,463.47195850053834,411.0,2139.0,104176446,30972,1752.6540258214918,1484.0,4916.0,393951056,overall,factorized,444005,8000,1052.04482279979,1010.0,4313.0,236472323,0,16507,existing_sample,1496,30.142387464742363,27.0,66.0,6775225,224774,0,0,0,0,224774,224774,0.3360960795718765,9830,train,F,1477,10.995217418384689,5.0,40.0,2471439,6034,checked_out_bounded,clean_parent_train_minocc100
7252,16609,31699,37514,1094,3232,464.4741243686346,410.0,2140.0,22437816,31370,1759.3110043885072,1484.0,4946.0,84988796,overall,factorized,95002,7371,1054.4801896166266,1010.0,4320.0,50939829,0,3542,existing_sample,1504,30.280616047031547,27.0,66.0,1462796,48308,0,0,0,0,48308,48308,0.3370874328379038,2077,val,F,1485,11.29452678645359,5.0,40.0,545616,1328,checked_out_bounded,clean_parent_train_minocc100
0,25864,29467,48489,395,3438,698.371455422819,386.0,2465.0,38641591,20554,2669.604670076449,1968.0,6662.0,147711896,conflictWith,factorized,45281,8000,1621.0174043483762,1008.0,5080.0,89692514,0,6842,existing_sample,612,38.02186839204063,23.0,104.0,2103788,55331,0,0,0,0,55331,55331,0.549944340635312,0,overall,F,573,17.140752923316043,9.0,57.0,948415,6561,checked_out_bounded,clean_parent_train_minocc100
0,0,132079,124496,348,2647,403.509672241613,472.0,533.0,53295154,9850,1368.6472187100144,1484.0,1750.0,180769556,distinct,factorized,96129,5508,873.785787293968,1010.0,1154.0,115408753,0,7583,existing_sample,377,26.527396482408257,27.0,39.0,3503712,132079,0,0,0,0,132079,132079,0.5787658627217276,6746,overall,F,190,2.0790133177870818,1.0,10.0,274594,640,checked_out_bounded,clean_parent_train_minocc100
0,0,7653,5612,71,3100,356.3311119822292,220.0,1145.0,2727002,31370,1830.722069776558,884.0,4962.0,14010516,inverse,factorized,62708,6981,843.1984842545407,481.0,2750.0,6452998,0,2041,existing_sample,1504,43.22148177185417,18.0,83.0,330774,7653,0,0,0,0,7653,7653,0.10876764116484984,1463,overall,F,1485,28.41656866588266,6.0,64.0,217472,440,checked_out_bounded,clean_parent_train_minocc100
8525,8525,91,82,67,2391,383.8268337975859,122.0,2138.0,3307052,16470,1575.799442896936,1018.0,4502.0,13577088,itemRequiresStatement,factorized,91383,4907,869.0138115134633,317.0,4306.0,7487423,0,9,existing_sample,573,25.63846332404828,15.0,73.0,220901,8616,0,0,0,0,8616,8616,0.08616086160861608,0,overall,F,562,17.8602599814299,8.0,55.0,153884,3,checked_out_bounded,clean_parent_train_minocc100
0,0,6855,1801,63,3598,472.68169219547775,397.0,1209.0,3240233,13354,1955.748212983224,1722.0,4652.0,13406654,oneOf,factorized,0,8532,1135.3966447848286,966.0,3437.0,7783144,0,5054,existing_sample,513,30.089715536105032,24.0,72.0,206265,6855,0,0,0,0,6855,6855,1.0,4699,overall,F,229,14.647118891320204,9.0,48.0,100406,302,checked_out_bounded,clean_parent_train_minocc100
0,36132,30010,65326,902,2971,491.05013455897915,277.0,2168.0,32479038,20126,1963.9309062320463,1324.0,5198.0,129898318,single,factorized,53581,6297,1155.76346345741,704.0,4398.0,76444507,0,816,existing_sample,738,30.371019926824104,22.0,76.0,2008800,66142,0,0,0,0,66142,66142,0.5524585919163402,0,overall,F,730,16.371911947023072,11.0,47.0,1082871,645,checked_out_bounded,clean_parent_train_minocc100
